customer_id,gender,past_3_years_bike_related_purchases,Age,job_title,job_industry_category,wealth_segment,owns_car,tenure,postcode,state,country,property_valuation,R,M,F
3591,Male,15,42.96342079,Accountant III,Financial Services,Mass Customer,No,10,2346,NSW,Australia,2,,,15
3592,Male,72,67.48396873,Junior Executive,n/a,Mass Customer,No,12,4715,QLD,Australia,6,,,72
3593,Female,71,25.50040709,Legal Assistant,Retail,Mass Customer,No,5,3174,VIC,Australia,8,,,71
3594,Male,45,35.77163997,Marketing Assistant,Manufacturing,Mass Customer,No,18,3121,VIC,Australia,10,,,45
3595,Female,81,45.8593112,Software Consultant,Retail,Mass Customer,No,6,2768,NSW,Australia,10,,,81
3596,Female,57,43.80451668,Executive Secretary,Retail,Mass Customer,No,20,3183,VIC,Australia,11,,,57
3597,Male,71,67.34698243,Analog Circuit Design manager,Property,Affluent Customer,Yes,16,2283,NSW,Australia,7,,,71
3598,Male,72,26.81547558,Computer Systems Analyst III,Manufacturing,Affluent Customer,Yes,5,2429,NSW,Australia,2,,,72
3599,Male,11,65.64561257,Physical Therapy Assistant,n/a,High Net Worth,Yes,6,2065,NSW,Australia,12,,,11
3600,Male,88,59.42369476,Staff Accountant II,n/a,Mass Customer,No,16,3752,VIC,Australia,8,,,88
3601,Female,85,45.81273586,Junior Executive,IT,Mass Customer,No,18,2558,NSW,Australia,7,,,85
3602,Female,23,32.87300983,Account Coordinator,Health,Mass Customer,No,12,2548,NSW,Australia,6,,,23
3603,Male,90,67.06479065,Sales Representative,Retail,Mass Customer,Yes,14,2830,NSW,Australia,2,,,90
3604,Male,3,50.5223249,VP Quality Control,Health,High Net Worth,Yes,9,2560,NSW,Australia,8,,,3
3605,Male,54,27.70040709,Internal Auditor,n/a,Mass Customer,No,6,4555,QLD,Australia,7,,,54
3606,Female,52,64.69218791,Graphic Designer,n/a,High Net Worth,No,15,3199,VIC,Australia,7,,,52
3607,Male,99,20.38259887,Clinical Specialist,Health,Mass Customer,No,1,2049,NSW,Australia,11,,,99
3608,Male,86,48.41547558,Nurse Practicioner,Argiculture,High Net Worth,No,8,2038,NSW,Australia,10,,,86
3609,Male,69,24.10314681,Marketing Manager,Manufacturing,Mass Customer,No,4,2233,NSW,Australia,9,,,69
3610,Male,1,34.54150298,Graphic Designer,Financial Services,High Net Worth,Yes,16,3133,VIC,Australia,10,,,1
3611,Male,20,51.51958517,Statistician II,n/a,Affluent Customer,Yes,10,4211,QLD,Australia,8,,,20
3612,Male,27,41.88122901,,IT,High Net Worth,No,15,3127,VIC,Australia,12,,,27
3613,Male,27,49.48670846,Budget/Accounting Analyst II,Health,Mass Customer,Yes,9,3030,VIC,Australia,7,,,27
3614,Male,59,60.3223249,Environmental Specialist,Retail,Affluent Customer,Yes,18,2759,NSW,Australia,8,,,59
3615,Female,63,43.26753038,Safety Technician II,IT,Mass Customer,Yes,8,4165,QLD,Australia,7,,,63
3616,Male,42,20.51958517,Product Engineer,Property,High Net Worth,No,2,3064,VIC,Australia,6,,,42
3617,Female,11,31.43465366,Structural Analysis Engineer,Manufacturing,Mass Customer,Yes,3,2193,NSW,Australia,10,,,11
3618,Male,2,55.47300983,Statistician IV,Retail,Affluent Customer,Yes,19,3146,VIC,Australia,8,,,2
3619,Female,18,25.64561257,Administrative Assistant IV,n/a,Mass Customer,Yes,1,2753,NSW,Australia,8,,,18
3620,Male,21,30.20177695,Computer Systems Analyst II,Retail,Mass Customer,No,5,4306,QLD,Australia,8,,,21
3621,Female,13,46.74698243,Developer IV,Health,High Net Worth,No,15,2650,NSW,Australia,3,,,13
3622,Female,84,38.11410572,Compensation Analyst,Financial Services,Mass Customer,No,2,2000,NSW,Australia,10,,,84
3623,Male,56,36.88122901,Senior Quality Engineer,Manufacturing,Affluent Customer,Yes,15,2830,NSW,Australia,1,,,56
3624,Female,54,36.99081805,Cost Accountant,Financial Services,Mass Customer,Yes,7,2322,NSW,Australia,4,,,54
3625,Female,24,67.88944818,VP Marketing,Manufacturing,High Net Worth,Yes,18,2322,NSW,Australia,4,,,24
3626,Female,86,43.11684544,Senior Cost Accountant,Financial Services,Mass Customer,Yes,12,2763,NSW,Australia,8,,,86
3627,Male,92,60.1853386,Teacher,Health,High Net Worth,Yes,14,2217,NSW,Australia,9,,,92
3628,Female,47,46.9962975,Financial Advisor,Financial Services,Mass Customer,Yes,14,2768,NSW,Australia,9,,,47
3629,Female,17,44.96068106,Editor,Health,High Net Worth,No,22,2810,NSW,Australia,5,,,17
3630,Female,16,42.91410572,Tax Accountant,Property,Affluent Customer,Yes,8,2151,NSW,Australia,10,,,16
3631,Female,76,59.30040709,Project Manager,IT,High Net Worth,Yes,16,4035,QLD,Australia,8,,,76
3632,Female,82,31.5442427,Teacher,n/a,Mass Customer,No,9,3805,VIC,Australia,7,,,82
3633,Male,32,38.48944818,Biostatistician III,Health,Mass Customer,No,5,2132,NSW,Australia,11,,,32
3634,Female,35,58.38259887,Speech Pathologist,n/a,High Net Worth,Yes,15,2759,NSW,Australia,8,,,35
3635,Female,51,44.27574955,VP Marketing,Retail,High Net Worth,No,9,2145,NSW,Australia,9,,,51
3636,Female,42,51.31410572,Director of Sales,Financial Services,Mass Customer,Yes,18,4343,QLD,Australia,2,,,42
3637,Male,84,63.79903723,,Manufacturing,Affluent Customer,Yes,11,2766,NSW,Australia,8,,,84
3638,Female,73,25.43465366,Associate Professor,Manufacturing,Mass Customer,No,6,2087,NSW,Australia,11,,,73
3639,Female,49,47.76068106,Food Chemist,Health,High Net Worth,No,15,2036,NSW,Australia,7,,,49
3640,Female,64,36.4593112,Staff Scientist,n/a,Mass Customer,No,10,2502,NSW,Australia,6,,,64
3641,Male,78,46.03739339,Civil Engineer,Manufacturing,Affluent Customer,No,12,2190,NSW,Australia,10,,,78
3642,Female,39,59.41273586,,n/a,Affluent Customer,Yes,8,2800,NSW,Australia,4,,,39
3643,Female,62,50.68670846,Technical Writer,n/a,Mass Customer,No,15,3012,VIC,Australia,5,,,62
3644,Male,13,53.74698243,Physical Therapy Assistant,Financial Services,High Net Worth,Yes,17,2018,NSW,Australia,10,,,13
3645,Male,47,60.29218791,Structural Analysis Engineer,Manufacturing,High Net Worth,No,14,3212,VIC,Australia,2,,,47
3646,Female,0,39.97711942,Social Worker,Health,Mass Customer,No,4,3350,VIC,Australia,3,,,0
3647,Male,62,49.94150298,Marketing Manager,n/a,Affluent Customer,No,4,4216,QLD,Australia,8,,,62
3648,Female,82,67.66205092,Paralegal,Financial Services,Mass Customer,No,5,3040,VIC,Australia,10,,,82
3649,Female,66,44.2593112,Office Assistant II,Property,Mass Customer,Yes,12,2229,NSW,Australia,9,,,66
3650,Female,85,21.96890024,Office Assistant I,IT,Mass Customer,Yes,2,2045,NSW,Australia,12,,,85
3651,Male,91,21.90040709,Human Resources Assistant I,Manufacturing,Mass Customer,No,2,2220,NSW,Australia,12,,,91
3652,Male,20,66.70314681,Nurse,Health,High Net Worth,Yes,17,2480,NSW,Australia,4,,,20
3653,Male,7,30.76890024,Environmental Specialist,n/a,Mass Customer,Yes,8,4064,QLD,Australia,9,,,7
3654,U,78,121.8428728,Electrical Engineer,Manufacturing,Mass Customer,No,,2024,NSW,Australia,10,,,78
3655,Male,82,47.37437969,,n/a,Mass Customer,Yes,19,4508,QLD,Australia,3,,,82
3656,Female,14,44.8072564,,Property,Mass Customer,Yes,3,2064,NSW,Australia,9,,,14
3657,Male,95,60.23739339,,n/a,High Net Worth,No,8,4211,QLD,Australia,7,,,95
3658,Male,15,58.9962975,,Entertainment,Mass Customer,Yes,9,3101,VIC,Australia,8,,,15
3659,Female,76,44.80999613,VP Sales,Financial Services,High Net Worth,No,10,4076,QLD,Australia,3,,,76
3660,Male,99,40.5853386,Administrative Assistant IV,Financial Services,Mass Customer,No,7,2205,NSW,Australia,10,,,99
3661,Male,34,55.83191394,Research Associate,Manufacturing,Mass Customer,Yes,7,2759,NSW,Australia,8,,,34
3662,Male,79,43.79081805,Community Outreach Specialist,Retail,Mass Customer,No,15,3930,VIC,Australia,9,,,79
3663,Male,62,23.66205092,Information Systems Manager,n/a,Affluent Customer,No,1,3101,VIC,Australia,12,,,62
3664,Female,5,31.63191394,Software Test Engineer I,Manufacturing,Mass Customer,Yes,7,2768,NSW,Australia,9,,,5
3665,Female,19,32.55520161,Dental Hygienist,Health,Mass Customer,No,6,3380,VIC,Australia,1,,,19
3666,Male,56,64.56616051,Statistician II,Health,High Net Worth,No,10,3030,VIC,Australia,7,,,56
3667,Female,3,38.68396873,Graphic Designer,Retail,Mass Customer,Yes,8,3073,VIC,Australia,10,,,3
3668,Female,79,66.69492764,Desktop Support Technician,Property,Mass Customer,Yes,6,2261,NSW,Australia,5,,,79
3669,Male,11,44.32506462,Design Engineer,Manufacturing,Affluent Customer,No,18,2486,NSW,Australia,8,,,11
3670,Male,62,44.57163997,,Financial Services,Affluent Customer,Yes,17,4211,QLD,Australia,8,,,62
3671,Female,98,29.76616051,Programmer Analyst III,n/a,Affluent Customer,No,7,2152,NSW,Australia,10,,,98
3672,Male,32,34.3853386,,IT,Mass Customer,Yes,13,2745,NSW,Australia,10,,,32
3673,Male,72,42.04561257,,Manufacturing,Mass Customer,Yes,11,3041,VIC,Australia,3,,,72
3674,Male,59,22.79355777,Tax Accountant,Property,Mass Customer,No,3,3216,VIC,Australia,4,,,59
3675,Male,88,21.81273586,Analog Circuit Design manager,Property,Affluent Customer,Yes,1,4511,QLD,Australia,5,,,88
3676,Male,27,55.84013312,Health Coach I,Health,Affluent Customer,No,11,2031,NSW,Australia,12,,,27
3677,Male,3,35.25657147,Senior Financial Analyst,Financial Services,Mass Customer,Yes,20,2176,NSW,Australia,10,,,3
3678,Female,52,52.1962975,Engineer IV,Manufacturing,Mass Customer,No,19,2176,NSW,Australia,9,,,52
3679,Female,72,29.43465366,Developer II,n/a,High Net Worth,No,6,2320,NSW,Australia,5,,,72
3680,Male,17,38.17437969,Accountant I,Retail,High Net Worth,No,3,4500,QLD,Australia,5,,,17
3681,Female,90,59.69766736,Community Outreach Specialist,Property,Mass Customer,Yes,20,2089,NSW,Australia,10,,,90
3682,Male,94,43.3332838,GIS Technical Architect,Financial Services,Mass Customer,Yes,11,4306,QLD,Australia,3,,,94
3683,Female,67,64.55794133,Chief Design Engineer,n/a,Mass Customer,Yes,11,2066,NSW,Australia,9,,,67
3684,Male,13,47.47574955,Food Chemist,Health,High Net Worth,Yes,4,3321,VIC,Australia,3,,,13
3685,Male,86,32.3332838,Human Resources Manager,Financial Services,Affluent Customer,Yes,16,2011,NSW,Australia,11,,,86
3686,Female,20,45.19081805,,Financial Services,High Net Worth,Yes,15,3161,VIC,Australia,6,,,20
3687,Male,84,50.0072564,Software Engineer III,Manufacturing,Mass Customer,Yes,14,2133,NSW,Australia,8,,,84
3688,Male,87,27.45657147,General Manager,IT,Affluent Customer,Yes,5,3196,VIC,Australia,5,,,87
3689,Female,26,54.06205092,,Health,Mass Customer,Yes,7,3350,VIC,Australia,6,,,26
3690,Female,86,64.44287284,Chemical Engineer,Manufacturing,Mass Customer,No,17,2197,NSW,Australia,9,,,86
3691,Male,73,48.16616051,Environmental Tech,Retail,Affluent Customer,No,11,3064,VIC,Australia,6,,,73
3692,Female,47,59.95246188,Business Systems Development Analyst,n/a,High Net Worth,Yes,6,2753,NSW,Australia,9,,,47
3693,Female,58,36.73054407,,Manufacturing,Affluent Customer,Yes,21,3153,VIC,Australia,7,,,58
3694,Male,91,37.48396873,,Health,Mass Customer,Yes,10,3193,VIC,Australia,11,,,91
3695,Male,33,43.62917421,Account Coordinator,Entertainment,Affluent Customer,Yes,3,2147,NSW,Australia,8,,,33
3696,Male,27,58.85383175,Senior Financial Analyst,Financial Services,High Net Worth,No,15,2761,NSW,Australia,8,,,27
3697,Male,47,43.01273586,Recruiting Manager,n/a,Mass Customer,Yes,8,2035,NSW,Australia,12,,,47
3698,Female,49,26.02095503,Geological Engineer,Manufacturing,Mass Customer,No,4,4573,QLD,Australia,8,,,49
3699,Female,40,31.00999613,Recruiting Manager,Manufacturing,Mass Customer,No,5,3064,VIC,Australia,5,,,40
3700,Male,64,50.11136599,Associate Professor,Entertainment,Mass Customer,No,19,4207,QLD,Australia,3,,,64
3701,Female,93,47.73602353,Physical Therapy Assistant,n/a,Affluent Customer,No,9,2120,NSW,Australia,10,,,93
3702,Male,74,28.64287284,Biostatistician IV,Health,Mass Customer,No,10,2289,NSW,Australia,7,,,74
3703,Male,37,48.32780435,Teacher,Property,Affluent Customer,No,9,2750,NSW,Australia,7,,,37
3704,Male,54,46.44013312,Health Coach III,Health,High Net Worth,Yes,6,3747,VIC,Australia,3,,,54
3705,Male,26,49.86753038,,Manufacturing,Mass Customer,Yes,15,2256,NSW,Australia,9,,,26
3706,Male,20,55.54150298,Assistant Professor,Argiculture,Affluent Customer,Yes,10,3196,VIC,Australia,9,,,20
3707,Male,10,28.40451668,Senior Editor,Retail,Mass Customer,Yes,4,3165,VIC,Australia,10,,,10
3708,Female,72,58.42917421,Cost Accountant,Financial Services,Mass Customer,No,19,4209,QLD,Australia,6,,,72
3709,Female,31,66.55794133,GIS Technical Architect,Health,Mass Customer,No,8,3189,VIC,Australia,10,,,31
3710,Female,12,47.14972216,Physical Therapy Assistant,n/a,Mass Customer,No,13,2204,NSW,Australia,9,,,12
3711,Female,61,60.4593112,Associate Professor,Manufacturing,Affluent Customer,Yes,9,4350,QLD,Australia,5,,,61
3712,Female,22,64.27300983,Recruiting Manager,Financial Services,Mass Customer,No,19,2768,NSW,Australia,9,,,22
3713,Female,72,28.68396873,,Telecommunications,High Net Worth,Yes,8,4078,QLD,Australia,5,,,72
3714,Male,83,59.55520161,VP Sales,Manufacturing,Mass Customer,No,6,2350,NSW,Australia,4,,,83
3715,Female,19,46.93602353,Computer Systems Analyst I,Argiculture,High Net Worth,Yes,10,3064,VIC,Australia,6,,,19
3716,Female,81,23.12780435,,Retail,Affluent Customer,No,1,2023,NSW,Australia,12,,,81
3717,Male,88,62.86753038,Senior Financial Analyst,Financial Services,Mass Customer,Yes,18,3805,VIC,Australia,7,,,88
3718,U,22,121.8428728,Geologist IV,IT,Mass Customer,Yes,,4118,QLD,Australia,9,,,22
3719,Female,26,65.00177695,Sales Representative,Retail,Mass Customer,No,6,2821,NSW,Australia,2,,,26
3720,Female,23,49.16890024,,n/a,Mass Customer,No,15,3150,VIC,Australia,10,,,23
3721,Female,84,26.99355777,Senior Quality Engineer,Financial Services,Mass Customer,Yes,7,3337,VIC,Australia,4,,,84
3722,Female,69,45.93876325,,Retail,Mass Customer,No,7,3072,VIC,Australia,10,,,69
3723,Female,31,27.96890024,Accountant II,Financial Services,High Net Worth,No,7,2125,NSW,Australia,11,,,31
3724,Male,24,45.56342079,,IT,Affluent Customer,No,9,3201,VIC,Australia,5,,,24
3725,Male,37,51.24013312,Research Assistant II,n/a,Mass Customer,Yes,5,2075,NSW,Australia,12,,,37
3726,Female,36,45.32780435,GIS Technical Architect,Property,Mass Customer,No,19,2484,NSW,Australia,8,,,36
3727,U,65,121.8428728,Assistant Professor,IT,Mass Customer,No,,3158,VIC,Australia,8,,,65
3728,Female,27,35.11410572,Technical Writer,Property,Affluent Customer,Yes,21,2250,NSW,Australia,10,,,27
3729,Male,6,60.84013312,Financial Analyst,Financial Services,Mass Customer,No,19,3109,VIC,Australia,10,,,6
3730,Female,85,61.66753038,Junior Executive,Manufacturing,Affluent Customer,No,6,4132,QLD,Australia,4,,,85
3731,Female,91,29.95794133,Chief Design Engineer,n/a,Mass Customer,No,8,2765,NSW,Australia,9,,,91
3732,Female,47,29.3442427,Research Associate,Manufacturing,Mass Customer,No,2,2756,NSW,Australia,9,,,47
3733,Male,70,43.95246188,,n/a,Mass Customer,No,11,2194,NSW,Australia,8,,,70
3734,Female,46,44.76890024,Help Desk Technician,Manufacturing,Mass Customer,No,21,4212,QLD,Australia,8,,,46
3735,Male,91,59.87848928,Senior Quality Engineer,Entertainment,Mass Customer,No,15,2016,NSW,Australia,11,,,91
3736,Male,64,29.57985914,Senior Developer,Argiculture,Mass Customer,Yes,10,2390,NSW,Australia,8,,,64
3737,Female,86,40.56616051,Design Engineer,Manufacturing,Affluent Customer,No,8,2505,NSW,Australia,8,,,86
3738,Female,19,61.83465366,Professor,Financial Services,High Net Worth,Yes,19,2164,NSW,Australia,10,,,19
3739,Female,59,30.12506462,Environmental Tech,IT,High Net Worth,No,5,3149,VIC,Australia,9,,,59
3740,Female,82,41.86479065,Dental Hygienist,Health,Mass Customer,No,8,2806,NSW,Australia,1,,,82
3741,Female,19,51.70588654,Nurse,n/a,Affluent Customer,Yes,16,2192,NSW,Australia,10,,,19
3742,Female,79,59.94150298,Editor,Property,High Net Worth,Yes,16,3006,VIC,Australia,7,,,79
3743,Female,85,35.1962975,Tax Accountant,Property,Mass Customer,No,22,3191,VIC,Australia,10,,,85
3744,Male,57,40.77163997,,Financial Services,Mass Customer,Yes,9,2528,NSW,Australia,7,,,57
3745,Female,90,43.8593112,Dental Hygienist,Health,Mass Customer,Yes,20,2806,NSW,Australia,1,,,90
3746,Male,64,60.13054407,Developer II,n/a,Affluent Customer,Yes,16,2232,NSW,Australia,10,,,64
3747,Female,8,31.62917421,Web Developer IV,Manufacturing,Mass Customer,Yes,10,3199,VIC,Australia,7,,,8
3748,Male,82,65.77711942,Staff Scientist,n/a,Affluent Customer,Yes,18,2558,NSW,Australia,8,,,82
3749,Female,3,20.46753038,,IT,Affluent Customer,No,1,2060,NSW,Australia,12,,,3
3750,Male,78,49.50588654,Chemical Engineer,Manufacturing,Affluent Customer,Yes,6,2450,NSW,Australia,4,,,78
3751,Female,44,42.7962975,Environmental Specialist,n/a,Affluent Customer,Yes,13,4213,QLD,Australia,6,,,44
3752,Female,67,60.09218791,Administrative Assistant I,Argiculture,Affluent Customer,Yes,16,2176,NSW,Australia,9,,,67
3753,Female,16,24.13602353,Office Assistant II,Manufacturing,Mass Customer,No,3,2560,NSW,Australia,7,,,16
3754,Female,74,60.6702701,,Telecommunications,Mass Customer,No,19,2753,NSW,Australia,8,,,74
3755,Male,38,27.42095503,Chief Design Engineer,Financial Services,High Net Worth,Yes,7,2257,NSW,Australia,9,,,38
3756,Male,22,44.2702701,,n/a,Affluent Customer,No,10,4123,QLD,Australia,9,,,22
3757,Female,75,22.07574955,Information Systems Manager,n/a,Affluent Customer,No,2,2074,NSW,Australia,11,,,75
3758,Female,71,62.22369476,Recruiting Manager,Telecommunications,Mass Customer,Yes,12,2144,NSW,Australia,10,,,71
3759,Female,68,26.60451668,Programmer IV,Property,Mass Customer,Yes,4,3192,VIC,Australia,7,,,68
3760,Female,73,45.34972216,,Financial Services,Mass Customer,No,18,3121,VIC,Australia,11,,,73
3761,Female,87,48.24013312,Biostatistician II,Telecommunications,Mass Customer,Yes,13,2321,NSW,Australia,3,,,87
3762,Female,48,54.57437969,,Property,Mass Customer,No,14,2767,NSW,Australia,9,,,48
3763,Male,37,40.71136599,Quality Control Specialist,n/a,Affluent Customer,Yes,20,3072,VIC,Australia,5,,,37
3764,Female,29,64.45657147,Cost Accountant,Financial Services,Mass Customer,Yes,15,3064,VIC,Australia,4,,,29
3765,Female,20,58.38259887,Automation Specialist IV,Property,Mass Customer,No,18,2087,NSW,Australia,11,,,20
3766,Male,47,51.51136599,Desktop Support Technician,Financial Services,Mass Customer,Yes,19,3201,VIC,Australia,6,,,47
3767,Male,25,39.08122901,Web Developer IV,n/a,High Net Worth,No,16,2500,NSW,Australia,7,,,25
3768,Female,44,50.74698243,Senior Financial Analyst,Financial Services,Mass Customer,Yes,14,4012,QLD,Australia,7,,,44
3769,Male,40,28.72506462,Desktop Support Technician,Health,High Net Worth,Yes,5,2117,NSW,Australia,10,,,40
3770,Male,54,33.69218791,Legal Assistant,Argiculture,Mass Customer,No,17,2034,NSW,Australia,10,,,54
3771,Female,78,47.10314681,Electrical Engineer,Manufacturing,Mass Customer,No,17,2093,NSW,Australia,9,,,78
3772,Female,45,22.6702701,Physical Therapy Assistant,Manufacturing,Mass Customer,Yes,2,2011,NSW,Australia,10,,,45
3773,Male,44,45.68944818,Accountant I,n/a,Affluent Customer,Yes,18,4034,QLD,Australia,7,,,44
3774,Female,38,22.9223249,Statistician I,Property,High Net Worth,No,2,3020,VIC,Australia,8,,,38
3775,Female,16,36.66205092,,Health,Affluent Customer,No,8,4172,QLD,Australia,5,,,16
3776,Male,46,44.45383175,Recruiter,Retail,Mass Customer,Yes,19,3977,VIC,Australia,6,,,46
3777,Female,13,52.34698243,Cost Accountant,Financial Services,High Net Worth,Yes,6,4226,QLD,Australia,7,,,13
3778,Male,99,50.35520161,Dental Hygienist,Health,High Net Worth,No,10,3351,VIC,Australia,4,,,99
3779,U,68,121.8428728,,IT,Affluent Customer,No,,3142,VIC,Australia,11,,,68
3780,Male,10,27.94150298,Desktop Support Technician,Financial Services,High Net Worth,No,8,2560,NSW,Australia,8,,,10
